mdl	fgspecies	bgspecies	om0	lnlm0	npm0	ombnfg	ombnbg	lnlbn	npbn	ombffg	ombfbg	lnlbf	npbf
F3x4	Chloebia_gouldiae	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.30165	-25689.100007	163	0.26053	0.30167	-25684.372018	164
F3x4	Ciconia_maguari	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.31957	-25577.418280	163	0.49170	0.31943	-25574.004626	164
F3x4	Ciconia_maguari	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.29974	-25686.950011	163	0.46570	0.29962	-25683.023393	164
F3x4	Cnemophilus_loriae	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.32334	-25588.895150	163	0.17584	0.32324	-25573.483583	164
F3x4	Cnemophilus_loriae	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.30326	-25698.811666	163	0.16439	0.30322	-25682.579242	164
F3x4	Coloeus_monedula	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.32087	-25574.133585	163	999.00000	0.32088	-25573.320218	164
F3x4	Coloeus_monedula	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.30101	-25683.161655	163	999.00000	0.30102	-25682.387914	164
F3x4	Columba_livia	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.32429	-25595.338054	163	0.19105	0.32394	-25573.106585	164
F3x4	Columba_livia	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.30429	-25706.079435	163	0.17861	0.30390	-25682.159577	164
F3x4	Corvus_brachyrhynchos	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.32132	-25575.352901	163	0.37061	0.32132	-25575.352852	164
F3x4	Corvus_brachyrhynchos	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.30144	-25684.430628	163	0.40830	0.30144	-25684.430599	164
F3x4	Corvus_moneduloides	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.32177	-25577.961711	163	0.14009	0.32172	-25574.812336	164
F3x4	Corvus_moneduloides	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.30186	-25687.238550	163	0.13182	0.30181	-25683.894341	164
F3x4	Corythaeola_cristata	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.32157	-25579.365218	163	0.25673	0.32166	-25575.232416	164
